Code,Parent,Name_en
"33101264","13450","Training manager"
"33101265","33410","Call centre manager"
"33101266","24110","Cash manager"
"33101267","24310","Category manager (board member)"
"33101268","12130","Change manager (board member)"
"33101269","11200","Chief Executive Officer (CEO)"
"33101270","12110","Chief financial officer"
"33101271","13300","Chief information officer"
"33101272","12130","Chief investment officer"
"33101273","11200","Chief operating officer"
"33101274","13210","Chief product officer"
"33101275","12220","Communication manager"
"33101276","12212","Head of marketing"
"33101277","12211","Head of sales"
"33101278","25000","Information manager"
"33101279","12130","Investment manager"
"33101280","24310","Relationship manager"
"33101281","11200","Food sector director"
"33101282","13490","Cleaning company director"
"33101283","33320","Event manager"
"33101284","24220","Regulatory affairs manager"
"33101285","13240","Supply manager (board member)"
"33101286","13240","Supply chain manager (board member)"
"33101287","12190","Duty manager (board member)"
"33101288","12130","Business development manager"
"33101289","11200","Business area manager"
"33101291","11200","Television director"
"33101292","11200","Radio director"
"33101293","14310","Television programme director"
"33101294","12130","Chief visionary officer"
"33101295","12100","Business unit manager"
"33101296","11200","Center manager"
"33101297","12190","Facility manager"
"33101298","12230","Chief knowledge officer"
"33101299","11200","Trust officer"
"33101301","12130","Business developer"
"33101302","11200","Business manager"
"33101303","12230","Chief technology officer"
"33101304","13240","Demand manager"
"33101306","12211","Field manager"
"33101307","12230","Knowledge manager"
"33101309","11120","Economic affairs officer"
"33101310","12212","Licensing manager"
"33101311","11200","Managing director"
"33101316","12130","Mergers and acquisitions manager"
"33101317","24120","Investor relations manager"
"33101318","11140","Non-profit organisation manager"
"33101319","35110","Recovery manager"
"33101320","12130","Corporate strategy manager"
"33101323","13210","Shoe factory director"
"33101325","11200","Area manager"
"33101340","13461","Bank manager"
"33101341","12110","Tax director"
"33101343","11200","Country manager"
"33101344","13240","Purchasing manager"
"33101345","12230","Research director"
"33101348","12212","Chief marketing officer"
"33101349","12212","Market strategy and planning manager"
"33102001","11120","Consul"
"33102003","11120","Diplomat"
"33102005","23510","School inspector"
"33102006","11110","Mayor"
"33102010","11110","Commune president"
"33102012","13490","Prison administrator"
"33102020","11110","Communal councillor"
"33102021","11110","City councillor"
"33102046","11120","Consular attaché"
"33102050","11120","Cultural attaché"
"33102051","11120","Civil defence chief"
"33102052","11120","Head of spatial planning"
"33102053","13420","Hospital director (public service)"
"33102054","11120","Customs director"
"33102059","11120","Municipal inspector"
"33102060","21330","Water pollution control inspector"
"33102061","11120","Cadastral inspector"
"33102062","11120","Financial inspector"
"33102071","13440","Social services manager"
"33102075","11120","Attaché with specific competence"
"33102076","11120","Defence attaché"
"33102077","11120","Attaché at the embassy"
"33102084","33590","Public administration inspector"
"33102085","13490","Security service (public service) head"
"33102086","13440","Social service head"
"33102092","11120","Tax office head"
"33102094","26210","Curator of monuments"
"33102095","11120","Ambassador"
"33102100","24320","Press attaché"
"33102101","31121","Building inspector"
"33102107","26350","Icrc delegate"
"33102108","11120","Minister"
"33102112","11120","Municipal building contractor"
"33102120","11110","Cantonal councillor"
"33102122","11120","Statistical office head"
"33102127","11120","Residents' registration office head"
"33102133","11120","Social security office director"
"33102134","11120","Administrative director (public administration) | Administrative director (public administrati"
"33102136","13450","Prorector"
"33102137","13450","School principal"
"33102139","13490","Prison director"
"33102140","11140","Director of an international organisation"
"33102141","11120","Administrative attaché"
"33102151","13490","Archive director"
"33102153","11120","Telecommunications director"
"33102168","11120","Secretary general (public service)"
"33102169","11120","Director (public service)"
"33102170","11120","Vice director (public service)"
"33102173","14310","Theatre director (public service)"
"33102175","11120","Head of division (public service)"
"33102181","11120","Financial director (public service)"
"33102186","26540","Artistic director (public service)"
"33102189","33220","Commercial attaché"
"33102190","11120","Office head"
"33102201","11120","Vice consul"
"33102208","11120","Attaché"
"33102217","24220","Economic development officer (public sector)"
"33102229","11120","First secretary (diplomatic service)"
"33103001","11140","Trade union secretary"
"33103003","11140","Trade association secretary"
"33103005","11140","Association leader"
"33103006","11140","Trade union official"
"33103007","11140","Association's director"
"33103008","11140","Secretary of an association"
"33103009","11140","Party secretary"
"33103011","11140","Secretary general"
"33103014","11140","Secretary-general"
"33103015","11140","Chamber of commerce secretary"
"33103016","11140","Cooperative leader"
"33103017","33430","Executive secretary"
"33104001","12120","Personnel officer"
"33104002","24230","Personnel expert"
"33104003","12120","Personnel director"
"33104005","12120","Staff manager"
"33104007","12120","Head of human resource services"
"33104010","44160","Personnel assistant"
"33104011","12120","Personnel manager"
"33104012","24230","Personnel consultant"
"33104014","44160","Personnel secretary"
"33104020","24230","Personnel administrator"
"33104022","12120","Head of human resources"
"33104023","24230","Human resources consultant"
"33104024","44160","Human resources assistant"
"33104025","44160","Human resources secretary"
"33104027","24230","Recruiter"
"33104028","24230","Recruiting manager"
"33104030","12120","Chief human resources officer"
"33104031","24230","Human resources administrator"
"33104035","24220","Equal opportunities commissioner"
"33104045","12120","Human resources manager"
"33105006","30001","Project leader"
"33105018","12230","Lead researcher"
"33105022","13210","Quality control supervisor"
"33105032","12230","Head of research"
"33105038","30001","Technical project manager"
"33105076","52220","Store manager"
"33105085","13450","Boarding school principal"
"33105101","13240","Transport chief"
"33105106","12230","Development manager"
"33105107","13240","Aircraft manager"
"33105110","13240","Airline manager"
"33105112","12100","Administration manager"
"33105121","11200","Division manager"
"33105122","13240","Manager order processing"
"33105161","33430","Assistant manager"
"33105168","13210","Production manager"
"33105181","33430","Management assistant"
"33105183","13210","Head of production department"
"33105192","12220","Brand manager"
"33105193","24310","Category manager (not board member)"
"33105195","12130","Change manager"
"33105196","33430","Executive assistant"
"33105198","33410","Office manager"
"33105199","12130","Planning manager"
"33105200","24310","Product manager"
"33105202","30001","Project manager (not board member)"
"33105204","13210","Quality assurance manager"
"33105205","13210","Quality control manager"
"33105206","13210","Quality manager"
"33105224","13240","Supply manager (not board member)"
"33105225","13240","Supply chain manager (not board member)"
"33201001","41100","Commercial employee"
"33201002","41200","Recording clerk"
"33201003","41310","Stenographer"
"33201005","41100","Clerk"
"33201010","41100","Office employee"
"33201012","43110","Billing clerk"
"33201014","33420","Legal secretary"
"33201018","33420","Notary employee"
"33201019","33420","Notary clerk"
"33201038","33410","Chief secretary"
"33201041","33440","Chief physician secretary"
"33201045","33440","Physician's secretary"
"33201049","41200","Multilingual secretary"
"33201053","41200","Secretary"
"33201056","33440","Hospital secretary"
"33201057","41100","Clerical assistant"
"33201061","42240","Hotel clerk"
"33201062","41100","Commercial assistant"
"33201073","41100","Office assistant"
"33201081","41100","Administrative officer"
"33201084","41200","Foreign language secretary"
"33201092","41200","Secretary-receptionist"
"33201119","41100","Commercial employee, bank"
"33201131","41100","Commercial employee, telecom"
"33201133","41100","Commercial employee, travel agency"
"33201143","41100","Commercial employee, retail business"
"33201149","41100","Commercial employee, real estate"
"33201169","41100","Commercial employee, trust services"
"33201173","41100","Commercial employee, municipal administration | Commercial employee, municipal administratio"
"33201176","33430","Director's secretary"
"33201179","44140","Professional writer"
"33201182","41200","Marketing secretary"
"33201183","41200","Parish secretary"
"33201187","41200","Secretary-telephonist"
"33201190","41100","Commercial employee, insurance"
"33201193","41200","Import-export-secretary"
"33201198","43130","Payroll specialist"
"33201218","41100","Commercial employee, tourist office"
"33201220","41100","Commercial employee, post"
"33201269","33440","Medical secretary"
"33202001","33590","Employee debt enforcement office"
"33202004","41100","Administrative employee"
"33202008","33540","Civil register officer"
"33202014","26190","Legal clerk"
"33202016","34110","Debt enforcement officer"
